index,Car Name,KMs Driven,Fuel Type,Transmission,Ownership,Manufacture,Engine,Seats,car price,CarPrices in Lakhs
3135,Tata Tiago 1.2 Revotron XZ,40000,Petrol,Manual,1,2019,1120,5,4.54,4.54
3136,Mahindra Scorpio 2.6 SLX CRDe,80000,Diesel,Manual,1,2006,1998,5,1.1,1.1
3137,BMW X1 sDrive20i xLine,10000,Petrol,Automatic,1,2021,1493,5,40,40
3138,Tata Altroz XM plus,30000,Petrol,Manual,1,2021,1248,5,7,7
3139,Datsun GO A,110000,Petrol,Manual,2,2017,796,5,2.7,2.7
3140,Hyundai Xcent 1.1 CRDi S,90000,Diesel,Manual,2,2014,2400,5,2.9,2.9
3141,Mini 3 DOOR John Cooper Works 2019-2020,40000,Petrol,Automatic,2,2017,1197,7,34.5,34.5
3142,Hyundai Venue SX Opt Diesel,60000,Diesel,Manual,1,2020,1197,5,9.5,9.5
3143,Maruti Vitara Brezza ZDi Plus,80000,Diesel,Manual,3,2017,1197,5,7,7
3144,Maruti Alto LXi,110000,Petrol,Manual,2,2009,1999,5,1.2,1.2
3145,Volvo XC60 D5 Inscription,34000,Diesel,Automatic,1,2019,1299,5,54.5,54.5
3146,Maruti Swift Dzire VXI,35000,Petrol,Manual,1,2021,998,5,6.5,6.5
3147,Toyota Etios Cross 1.2L G,60000,Petrol,Manual,1,2019,1086,5,5.5,5.5
3148,Hyundai Grand i10 Sportz,90000,Petrol,Manual,1,2017,1086,5,4,4
3149,Land Rover Discovery Sport TD4 HSE 7S,38000,Diesel,Automatic,1,2020,999,5,48.75,48.75
3150,Ford Ikon 1.3 Flair,45000,Petrol,Manual,2,2007,998,5,50000,0.5
3151,Maruti Wagon R LXI,120000,Petrol,Manual,1,2005,1248,5,75000,0.75
3152,Hyundai Santro Xing GL,70000,Petrol,Manual,2,2010,2925,5,1.05,1.05
3153,Hyundai i10 Sportz 1.1L,111408,Petrol,Manual,1,2011,814,5,1.8,1.8
3154,Ford Ecosport 1.0 Ecoboost Titanium,70000,Petrol,Manual,2,2013,796,5,3.13,3.13
3155,Maruti Celerio VXI,80000,Petrol,Manual,3,2015,999,7,2.05,2.05
3156,Maruti Vitara Brezza ZDi Plus Dual Tone,80000,Diesel,Manual,1,2017,1197,5,6.8,6.8
3157,Mercedes-Benz S-Class S 350d,1400,Diesel,Automatic,1,2022,1493,5,1.77,1.77
3158,Hyundai EON Magna Plus,60000,Petrol,Manual,2,2014,1462,7,1.95,1.95
3159,Maruti Alto LXi BSIII,80000,Petrol,Manual,4,2008,1196,5,80000,0.8
3160,Renault KWID Climber 1.0 AMT,15000,Petrol,Automatic,1,2019,1396,5,3,3
3161,Hyundai Xcent 1.2 VTVT S,90000,Petrol,Manual,1,2019,2179,5,4.65,4.65
3162,Hyundai Creta E Diesel,56040,Diesel,Manual,1,2020,1086,5,10.85,10.85
3163,Maruti Ertiga VXI,69305,Petrol,Manual,1,2021,1248,7,8.49,8.49
3164,Ford Figo Petrol Titanium,66974,Petrol,Manual,3,2014,1396,5,2.35,2.35
3165,Tata Indigo LX BSIV,227904,Diesel,Manual,1,2014,796,7,1.4,1.4
3166,Mahindra Scorpio S11,40670,Diesel,Manual,1,2021,2179,5,17.11,17.11
3167,Hyundai Santro Magna,17535,Petrol,Manual,1,2020,1248,5,4.36,4.36
3168,Maruti SX4 S Cross Zeta DDiS 200 SH,80243,Diesel,Manual,2,2018,2982,5,7.5,7.5
3169,Tata Indigo VX BSIV,61549,Diesel,Manual,1,2014,1198,5,2.02,2.02
3170,Maruti Alto 800 LXI,89345,Petrol,Manual,2,2014,1198,5,1.7,1.7
3171,Mahindra Scorpio S9 BSIV,95790,Diesel,Manual,1,2019,1799,8,13.03,13.03
3172,Maruti Swift VDI BSIV,77173,Diesel,Manual,1,2015,1198,5,4.25,4.25
3173,Toyota Fortuner 4x4 MT,169917,Diesel,Manual,2,2013,1086,5,11.75,11.75
3174,Honda Brio VX,46224,Petrol,Manual,1,2015,2494,5,3.37,3.37
3175,Nissan Micra Active XV,23947,Petrol,Manual,1,2017,1197,5,3.96,3.96
3176,Honda Civic 1.8 V MT,50546,Petrol,Manual,2,2008,1172,5,1.8,1.8
3177,Honda Amaze S i-Vtech,61229,Petrol,Manual,1,2015,999,5,3.2,3.2
3178,Hyundai i10 Magna LPG,85122,Lpg,Manual,3,2011,1120,5,1.76,1.76
3179,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,46286,Diesel,Manual,1,2014,814,5,7.18,7.18
3180,Maruti Baleno Sigma,8110,Petrol,Manual,1,2020,1086,5,5.87,5.87
3181,Fiat Grande Punto EVO 1.2 Active,64712,Petrol,Manual,2,2015,998,5,2.18,2.18
3182,Renault KWID Climber 1.0 AMT,52698,Petrol,Automatic,1,2017,799,5,2.97,2.97
3183,Hyundai Grand i10 CRDi Sportz,120797,Diesel,Manual,2,2016,1462,5,2.9,2.9
3184,Hyundai EON Era Plus Option,39109,Petrol,Manual,1,2017,796,7,2.68,2.68
3185,Hyundai i10 Era 1.1,21046,Petrol,Manual,1,2009,1364,5,1.49,1.49
3186,Maruti Wagon R VXI BS IV,34794,Petrol,Manual,1,2014,1498,5,2.63,2.63
3187,Renault KWID RXT Optional,33614,Petrol,Manual,1,2018,2179,7,3.05,3.05
3188,Maruti Ciaz Zeta,9630,Petrol,Manual,1,2022,1248,5,9.5,9.5
3189,Maruti Alto LXi,72153,Petrol,Manual,3,2011,1956,5,1.1,1.1
3190,Toyota Platinum Etios 1.4 GD,78172,Diesel,Manual,1,2019,1462,5,5.65,5.65
3191,Honda City i-DTEC V,64313,Diesel,Manual,1,2018,1364,5,7.92,7.92
3192,Mahindra XUV500 W11 BSIV,74787,Diesel,Manual,1,2020,1248,5,15.62,15.62
3193,Maruti Swift Dzire ZDI Plus,92045,Diesel,Manual,1,2019,998,5,6.71,6.71
3194,Jeep Compass 2.0 Limited,48259,Diesel,Manual,3,2018,814,4,12.03,12.03
3195,Maruti Ertiga VXI Petrol,21197,Petrol,Manual,1,2019,1497,7,7.41,7.41
3196,Toyota Etios VD,13814,Diesel,Manual,1,2012,1451,5,3.4,3.4
3197,Maruti Baleno 1.3 Delta,85890,Diesel,Manual,1,2015,624,5,4.54,4.54
3198,Maruti Wagon R LXI BS IV,101935,Petrol,Manual,1,2010,999,5,1.33,1.33
3199,Hyundai EON Era Plus,26012,Petrol,Manual,1,2018,1497,7,2.83,2.83
3200,Honda City V MT,117699,Petrol,Manual,2,2012,1197,7,3.13,3.13
3201,MG Hector Hybrid Sharp MT,31437,Petrol,Manual,2,2021,999,7,18.07,18.07
3202,Tata Nano Twist XTA,14458,Petrol,Automatic,1,2015,2494,5,1.44,1.44
3203,Renault Triber RXL BSIV,55744,Petrol,Manual,1,2019,2179,5,5.02,5.02
3204,Honda City i VTEC SV,10411,Petrol,Manual,1,2015,1198,5,5.45,5.45
3205,Maruti Swift Dzire VXI 1.2,43627,Petrol,Manual,1,2019,1197,7,6.11,6.11
3206,Renault KWID 1.0 RXT Optional AT 2016-2019,31306,Petrol,Automatic,1,2017,1995,5,2.35,2.35
3207,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,308768,Diesel,Manual,2,2015,1197,5,6.53,6.53
3208,Mahindra XUV500 W7 AT BSIV,55209,Diesel,Automatic,1,2018,1462,5,12.35,12.35
3209,Datsun GO Plus T BSIV,18732,Petrol,Manual,1,2017,1198,5,3.04,3.04
3210,Hyundai Grand i10 Nios Sportz CNG,30273,Cng,Manual,1,2021,1197,5,7.41,7.41
3211,BMW X4 M Sport X xDrive20d,29000,Diesel,Automatic,1,2019,1591,5,56.5,56.5
3212,Hyundai Grand i10 1.2 Kappa Sportz BSIV,47841,Petrol,Manual,1,2018,1248,5,4.62,4.62
3213,Maruti Ertiga VXI,3707,Petrol,Manual,1,2020,999,5,8.49,8.49
3214,Honda Amaze S i-Vtech,104596,Petrol,Manual,1,2016,1248,7,3.79,3.79
3215,Hyundai i10 Sportz,60162,Petrol,Manual,1,2013,799,5,2.63,2.63
3216,Hyundai Creta 1.6 Gamma SX Plus,72434,Petrol,Manual,1,2015,998,5,7.8,7.8
3217,Maruti Swift VDI,96906,Diesel,Manual,3,2012,2755,5,2.7,2.7
3218,Renault KWID 1.0 RXT AMT Opt,4603,Petrol,Automatic,1,2020,1497,5,4.45,4.45
3219,Maruti Swift VDI BSIV,63740,Diesel,Manual,2,2014,1396,5,3.7,3.7
3220,Renault KWID RXT,53827,Petrol,Manual,1,2016,1197,5,2.49,2.49
3221,Kia Sonet HTX Turbo iMT,13997,Petrol,Manual,1,2021,1299,7,10.37,10.37
3222,Toyota Fortuner 2.8 2WD MT BSIV,120949,Diesel,Manual,2,2017,1248,5,19.8,19.8
3223,Honda City i VTEC V,42189,Petrol,Manual,1,2017,1086,5,6.44,6.44
3224,Hyundai i20 1.4 CRDi Sportz,34341,Diesel,Manual,1,2012,1493,6,2.83,2.83
3225,Hyundai Grand i10 Nios Sportz,18881,Petrol,Manual,1,2020,993,5,6.59,6.59
3226,Ford Ikon 1.3 CLXi,127335,Petrol,Manual,2,2009,1248,5,72494,0.72494
3227,Maruti Vitara Brezza VDi,26201,Diesel,Manual,1,2019,1462,7,7.5,7.5
3228,Hyundai i10 Sportz 1.1L,107263,Petrol,Manual,1,2014,998,5,2.48,2.48
3229,Mahindra Bolero Power Plus SLX,58245,Diesel,Manual,1,2017,1499,7,6.13,6.13
3230,Maruti Zen LXI,142740,Petrol,Manual,2,2006,2755,5,50718,0.50718
3231,Maruti Swift VDI BSIV,51755,Diesel,Manual,1,2015,1193,7,4.25,4.25
3232,Maruti XL6 Zeta,84284,Petrol,Manual,1,2020,2179,5,9.54,9.54
3233,Maruti Wagon R LXI BS IV,94087,Petrol,Manual,1,2015,998,5,2.76,2.76
3234,Ford Fiesta Petrol Titanium,56292,Petrol,Manual,1,2011,2393,5,2.78,2.78
3235,Toyota Fortuner 2.8 2WD MT,91604,Diesel,Manual,2,2020,2179,5,29.32,29.32
3236,Tata Zest Revotron 1.2 XT,56290,Petrol,Manual,1,2015,1248,5,2.66,2.66
3237,Mahindra XUV500 W8 2WD,41086,Diesel,Manual,4,2015,1364,7,6.01,6.01
3238,Maruti Alto K10 VXI,38137,Petrol,Manual,1,2016,1197,5,2.6,2.6
3239,Toyota Innova Crysta 2.4 GX 7 STR AT,11724,Diesel,Automatic,1,2022,1120,5,22.16,22.16
3240,Tata Safari Storme LX,111023,Diesel,Manual,4,2016,2198,5,5.29,5.29
3241,Chevrolet Sail Hatchback LS ABS,63936,Diesel,Manual,1,2013,1461,5,2.54,2.54
3242,Toyota Etios GD,229289,Diesel,Manual,1,2013,1497,5,2.96,2.96
3243,Hyundai i20 1.2 Asta,21292,Petrol,Manual,1,2017,1396,5,5.63,5.63
3244,Hyundai Grand i10 CRDi Magna,99561,Diesel,Manual,1,2016,1193,5,3.48,3.48
3245,Ford Endeavour 2.2 Trend AT 4X2,103066,Diesel,Automatic,2,2016,998,5,13.38,13.38
3246,Renault Duster 110PS Diesel RxL,102141,Diesel,Manual,2,2014,1498,5,3.62,3.62
3247,Ford Ecosport 1.5 Petrol Titanium BSIV,49320,Petrol,Manual,1,2017,796,5,6.35,6.35
3248,Tata Indigo LX BSIV,43239,Diesel,Manual,1,2015,1497,5,1.72,1.72
3249,Tata Indigo Emax CNG GLS,112051,Cng,Manual,1,2017,1199,5,2.47,2.47
3250,Maruti Celerio ZXI AMT BSIV,7999,Petrol,Automatic,2,2017,5461,4,3.46,3.46
3251,Ford Ecosport 1.5 DV5 MT Trend,86269,Diesel,Manual,1,2013,1197,5,3.81,3.81
3252,Maruti Alto LXi BSIII,15166,Petrol,Manual,1,2010,3996,5,1.2,1.2
3253,Tata Tigor EV XM,25882,Electric,Automatic,1,2019,1582,5,6.31,6.31
3254,Honda City 1.5 S AT,57209,Petrol,Automatic,1,2009,1950,5,2.69,2.69
3255,Volkswagen CrossPolo 1.2 TDI,94848,Diesel,Manual,3,2013,1061,5,3.38,3.38
3256,Mercedes-Benz G G63 AMG,47000,Petrol,Automatic,2,2017,1950,5,1.52,1.52
3257,Hyundai Xcent 1.2 VTVT S,9669,Petrol,Manual,1,2018,1956,5,4.79,4.79
3258,Porsche Panamera GTS,10000,Petrol,Automatic,1,2019,1061,5,1.75,1.75
3259,Hyundai Verna 1.6 SX,111246,Diesel,Manual,3,2014,1991,5,4.11,4.11
3260,Mercedes-Benz E-Class Exclusive E 220 d BSIV,44000,Diesel,Automatic,1,2017,1396,7,44,44
3261,Maruti Wagon R VXI Minor,55118,Petrol,Manual,1,2010,1197,5,1.43,1.43
3262,Mercedes-Benz E-Class Exclusive E 220 d BSIV,39000,Diesel,Automatic,1,2017,2393,5,43.5,43.5
3263,Tata Harrier XT plus Dark Edition,128924,Diesel,Manual,1,2021,1197,5,11.91,11.91
3264,Maruti Wagon R LX Minor,55842,Petrol,Manual,1,2010,998,5,1.06,1.06
3265,Mercedes-Benz GLC 200,32000,Petrol,Automatic,1,2020,1582,5,56.5,56.5
3266,Hyundai i20 1.4 CRDi Asta,96732,Diesel,Manual,1,2012,1493,5,2.85,2.85
3267,Hyundai Grand i10 Asta,38370,Petrol,Manual,1,2014,1248,5,3.33,3.33
3268,Toyota Innova Crysta 2.4 G MT BSIV,126401,Diesel,Manual,2,2017,998,5,9.06,9.06
3269,Hyundai i20 Active 1.2 S,44357,Petrol,Manual,2,2017,1197,7,5.14,5.14
3270,Maruti Wagon R LXI BS IV,60545,Petrol,Manual,1,2013,1120,5,2.23,2.23
3271,Hyundai Verna 1.6 SX,132004,Diesel,Manual,3,2012,2179,5,3.17,3.17
3272,Kia Seltos HTK Plus D,7000,Diesel,Manual,1,2021,1248,8,13.25,13.25
3273,Maruti Vitara Brezza ZDi,36096,Diesel,Manual,1,2019,1197,5,8.05,8.05
3274,Maruti Wagon R VXI,9264,Petrol,Manual,1,2021,2494,5,5.23,5.23
3275,Hyundai Grand i10 Asta Option,112870,Petrol,Manual,1,2013,1198,8,2.58,2.58
3276,Hyundai Xcent 1.1 CRDi S,56522,Diesel,Manual,2,2014,998,5,2.97,2.97
3277,Mahindra Scorpio S11 BSIV,74206,Diesel,Manual,1,2018,2393,5,12.51,12.51
3278,Maruti Swift Dzire VDI,70000,Diesel,Manual,1,2018,1047,5,6.65,6.65
3279,Hyundai i20 1.2 Asta Option,50924,Petrol,Manual,2,2018,1197,5,5.63,5.63
3280,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,55681,Diesel,Manual,1,2015,998,5,7.74,7.74
3281,Tata Nexon 1.2 Revotron XM,13308,Petrol,Manual,1,2019,998,7,6.46,6.46
3282,Maruti Zen Estilo LXI BS IV,27420,Petrol,Manual,1,2011,1248,5,1.67,1.67
3283,Toyota Innova Crysta 2.4 VX MT 8S BSIV,143696,Diesel,Manual,1,2018,1999,4,15.05,15.05
3284,Tata Tiago 1.05 Revotorq XT,117792,Diesel,Manual,1,2017,2995,6,3.74,3.74
3285,Maruti Swift Dzire AMT VXI,47131,Petrol,Automatic,1,2017,1991,5,5.19,5.19
3286,Maruti Wagon R LXI CNG,104155,Cng,Manual,1,2012,1950,8,1.95,1.95
3287,Maruti A-Star Lxi,54573,Petrol,Manual,1,2011,1498,5,1.6,1.6
3288,Maruti Baleno 1.3 Zeta,84143,Diesel,Manual,3,2019,2494,7,5.88,5.88
3289,Land Rover Discovery Sport TD4 HSE Luxury,46000,Diesel,Automatic,1,2019,1199,5,48,48
3290,Audi Q8 55 TFSI Quattro,28000,Petrol,Automatic,1,2021,4134,5,1.02,1.02
3291,Mercedes-Benz C-Class C300 Cabriolet,30000,Petrol,Automatic,1,2019,998,5,68,68
3292,Mercedes-Benz V-Class Exclusive,47000,Diesel,Automatic,2,2019,1197,5,59,59
3293,Ford Ecosport Titanium Diesel,46029,Diesel,Manual,1,2021,1396,7,7.35,7.35
3294,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,205479,Diesel,Manual,2,2016,1248,5,7.8,7.8
3295,Tata Nexon XMA AMT S,39353,Petrol,Automatic,1,2020,2755,7,9.99,9.99
3296,Audi Q7 4.2 TDI quattro,80087,Diesel,Automatic,3,2011,1950,5,17.26,17.26
3297,Kia Sonet HTX Turbo iMT,14067,Petrol,Manual,1,2021,1462,5,10.62,10.62
3298,Maruti Baleno Delta,13341,Petrol,Manual,1,2021,1197,5,6.69,6.69
3299,Hyundai i20 Active 1.4 SX,59326,Diesel,Manual,2,2017,1798,5,5.74,5.74
3300,Maruti Swift VDI BSIV,71093,Diesel,Manual,1,2014,1197,5,3.51,3.51
3301,Toyota Fortuner 2.8 4WD AT BSIV,94000,Diesel,Automatic,1,2018,796,7,32,32
3302,Mercedes-Benz E-Class Exclusive E 220d,13000,Diesel,Automatic,1,2021,1956,5,74.75,74.75
3303,Maruti Ertiga ZXI Plus,29267,Petrol,Manual,1,2019,2179,5,9.46,9.46
3304,Maruti Swift Dzire AMT VXI,9695,Petrol,Automatic,1,2019,1199,5,7.16,7.16
3305,Toyota Corolla Altis G MT,49470,Petrol,Manual,1,2016,1956,5,8.83,8.83
3306,Volkswagen Vento 1.2 TSI Highline AT,27334,Petrol,Automatic,1,2016,1186,5,7.31,7.31
3307,Maruti Alto 800 LXI,35275,Petrol,Manual,1,2016,1497,5,2.68,2.68
3308,Jeep Compass 2.0 Limited Plus AT,32365,Diesel,Automatic,1,2020,1497,5,22.13,22.13
3309,Tata Hexa XT,57366,Diesel,Manual,1,2017,1199,5,10.21,10.21
3310,Tata Altroz XZ,30972,Petrol,Manual,1,2020,1956,7,7.3,7.3
3311,Jeep Compass 2.0 Sport,63641,Diesel,Manual,2,2018,1248,7,11.78,11.78
3312,Hyundai Grand i10 1.2 CRDi Sportz,36171,Diesel,Manual,1,2018,2179,6,5.2,5.2
3313,Honda City i-VTEC CVT ZX,33851,Petrol,Automatic,1,2017,1373,5,9.5,9.5
3314,Honda City i VTEC V,73414,Petrol,Manual,1,2015,1198,5,6.08,6.08
3315,Tata Tiago 1.2 Revotron XZ,65938,Petrol,Manual,1,2017,796,5,4.31,4.31
3316,MG Hector Sharp Diesel MT,27122,Diesel,Manual,1,2020,1461,7,17.3,17.3
3317,Maruti Baleno 1.3 Zeta,73994,Diesel,Manual,2,2017,1497,5,5.55,5.55
3318,Tata Safari Storme VX Varicor 400,65779,Diesel,Manual,1,2016,1493,5,7.69,7.69
3319,Maruti Ertiga BSIV ZXI,51239,Petrol,Manual,1,2018,1396,5,7.86,7.86
3320,Mahindra KUV 100 mFALCON G80 K4,70222,Petrol,Manual,1,2017,1086,5,3.66,3.66
3321,Maruti Alto 800 VXI,3415,Petrol,Manual,1,2021,1086,7,4.12,4.12
3322,Nissan Terrano XL Plus 85 PS,110000,Diesel,Manual,1,2014,1199,5,4.2,4.2
3323,Honda City 1.5 S AT,80000,Petrol,Automatic,3,2008,2179,5,2,2
3324,Mahindra Bolero Power Plus ZLX,150000,Diesel,Manual,1,2017,1199,5,6,6
3325,Hyundai i20 Asta 1.4 CRDi,97000,Diesel,Manual,2,2015,1248,5,5.4,5.4
3326,Hyundai i10 Era,80000,Petrol,Manual,3,2009,2967,7,2.25,2.25
3327,Hyundai i10 Era,25000,Petrol,Manual,1,2011,1197,5,1.8,1.8
3328,Volkswagen Polo Diesel Highline 1.2L,60000,Diesel,Manual,2,2012,2494,4,2.7,2.7
3329,Tata New Safari Dicor EX 4X2 BS IV,80000,Diesel,Manual,1,2013,1396,5,3.25,3.25
3330,Chevrolet Beat LS,100000,Petrol,Manual,2,2017,796,5,1.95,1.95
3331,Maruti Swift Dzire VDI Optional,30000,Diesel,Manual,1,2015,2993,5,4.6,4.6
3332,Porsche Cayenne Diesel,120000,Diesel,Automatic,2,2011,1248,5,22,22
3333,Maruti Swift VXI,110000,Petrol,Manual,4,2011,1197,5,2.1,2.1
3334,Toyota Innova 2.5 VX (Diesel) 7 Seater,120000,Diesel,Manual,3,2013,1461,5,5.5,5.5
3335,Tata Indica eV2 LS,110000,Diesel,Manual,1,2016,998,4,1.13,1.13
3336,Maruti 800 Std,80000,Petrol,Manual,2,1999,1997,5,35000,0.35
3337,BMW X5 xDrive 30d Design Pure Experience 5 Seater,150000,Diesel,Automatic,1,2014,1997,5,20,20
3338,Maruti Swift Dzire VDI,80000,Diesel,Manual,3,2016,1248,5,5.6,5.6
3339,Hyundai Xcent 1.2 VTVT E,10000,Petrol,Manual,1,2019,1582,5,3.94,3.94
3340,Renault Duster 110PS Diesel RxL,120000,Diesel,Manual,1,2015,1197,5,4,4
3341,Maruti Wagon R VXI,5000,Petrol,Manual,1,2022,1248,5,5.6,5.6
3342,BMW 5 Series 520i,90000,Petrol,Automatic,2,2012,1086,5,9,9
3343,Mahindra Thar LX 4-Str Hard Top AT,20000,Petrol,Automatic,1,2020,1462,5,13.75,13.75
3344,Maruti Swift VDI BSIV W ABS,100000,Diesel,Manual,3,2010,1086,7,2.35,2.35
3345,Hyundai Verna 1.6 SX,120000,Diesel,Manual,1,2013,2179,5,3.65,3.65
3346,Honda City 1.5 GXI,90000,Petrol,Manual,4,2005,1193,5,1.3,1.3
3347,Maruti Swift VXI,50000,Petrol,Manual,1,2017,1497,5,5.5,5.5
3348,Maruti Ritz VDi,90000,Diesel,Manual,2,2014,1998,5,3,3
3349,Hyundai Santro Magna,3700,Petrol,Manual,1,2021,1582,5,4,4
3350,Maruti Ciaz Zeta,15000,Petrol,Manual,1,2020,1197,5,9,9
3351,Hyundai Santro Era,20000,Petrol,Manual,1,2019,1798,5,4.25,4.25
3352,Mahindra XUV500 W8 FWD,120000,Diesel,Manual,1,2013,1248,5,6.3,6.3
3353,Tata Zest Revotron 1.2T XM,60000,Petrol,Manual,1,2016,1399,7,3.4,3.4
3354,Honda City 1.5 S MT,60000,Petrol,Manual,3,2011,2982,7,2.55,2.55
3355,Chevrolet Cruze LTZ,40000,Diesel,Manual,2,2016,2179,5,4.8,4.8
3356,Hyundai Verna 1.6 CRDI,110000,Diesel,Manual,3,2011,998,5,2.9,2.9
3357,Hyundai i10 Sportz,70000,Petrol,Manual,4,2011,1298,5,2.1,2.1
3358,Skoda Superb 1.8 TSI MT,110000,Petrol,Manual,1,2011,796,5,3,3
3359,Maruti Swift VDI BSIV,70000,Diesel,Manual,2,2010,1497,5,1.9,1.9
3360,Ford Figo Diesel EXI,80000,Diesel,Manual,2,2011,1896,7,1,1
3361,Toyota Fortuner 4x2 Manual,110000,Diesel,Manual,3,2015,2179,5,12.7,12.7
3362,Mahindra XUV500 W8 AWD,60000,Diesel,Manual,1,2013,1498,7,7,7
3363,Maruti Alto K10 VXI,70000,Petrol,Manual,1,2016,1956,5,2.85,2.85
3364,Maruti Esteem Vxi,120000,Petrol,Manual,2,2007,1591,5,80000,0.8
3365,Maruti Alto LX,15000,Petrol,Manual,1,2005,1461,5,98900,0.989
3366,Honda City 1.5 S Inspire,110000,Petrol,Manual,2,2009,796,7,2.13,2.13
3367,Skoda New Laura Ambiente 1.9 PD,120000,Diesel,Manual,2,2007,2179,5,1.5,1.5
3368,Tata Hexa XTA,80000,Diesel,Automatic,2,2018,1198,5,10.8,10.8
3369,Volkswagen Ameo 1.5 TDI Highline Plus 16,50000,Diesel,Manual,2,2018,1498,2,5.35,5.35
3370,Tata New Safari XZ Plus,35000,Diesel,Manual,1,2021,2523,5,20.65,20.65
3371,Hyundai Verna VTVT 1.6 SX Option,60000,Petrol,Manual,1,2019,796,5,8.75,8.75
3372,Nissan Micra Diesel XV,110000,Diesel,Manual,2,2013,2499,5,2.66,2.66
3373,Maruti Alto LX,135000,Petrol,Manual,4,2009,1248,7,1.25,1.25
3374,Mahindra XUV500 W8 FWD,90000,Diesel,Manual,2,2013,2523,5,5.25,5.25
3375,Honda Brio S MT,67000,Petrol,Manual,2,2013,1298,5,2.7,2.7
3376,Honda Amaze EX i-Dtech,90000,Diesel,Manual,3,2014,1396,5,2.5,2.5
3377,Mahindra Bolero Pik Up Extra Long CBC 1.7T,300000,Diesel,Manual,1,2019,1197,5,6.9,6.9
3378,Maruti Alto LXi BSIII,50000,Petrol,Manual,2,2008,1995,5,1.35,1.35
3379,Isuzu D-Max S CAB,5000,Diesel,Manual,1,2022,1461,5,7.76,7.76
3380,Maruti Swift Dzire VDI,100000,Diesel,Manual,2,2014,1198,5,4.25,4.25
3381,Mahindra Bolero SLE,110000,Diesel,Manual,3,2011,998,5,3,3
3382,Maruti Swift Dzire VXi,80000,Petrol,Manual,2,2009,1498,5,1.6,1.6
3383,Hyundai Creta 1.4 CRDi Base,78000,Diesel,Manual,1,2017,1396,5,8,8
3384,Maruti Swift VXi BSIV,90000,Petrol,Manual,3,2008,1586,5,1.2,1.2
3385,BMW 3 Series 320d,100000,Diesel,Automatic,3,2007,998,5,3.75,3.75
3386,Mahindra Verito Vibe 1.5 dCi D6,136000,Diesel,Manual,2,2013,1968,5,2,2
3387,Honda CR-V MT With Sun Roof,136000,Petrol,Manual,3,2012,999,5,6.5,6.5
3388,Maruti Alto K10 VXI,40000,Petrol,Manual,1,2018,1493,5,3.25,3.25
3389,Volkswagen Polo 1.5 TDI Highline,110000,Diesel,Manual,1,2015,1197,5,3.65,3.65
3390,Hyundai i20 Sportz 1.4 CRDi,70000,Diesel,Manual,3,2014,999,5,3.1,3.1
3391,Maruti SX4 Zxi with Leather BSIII,90000,Petrol,Manual,2,2007,1061,5,1.2,1.2
3392,Maruti Celerio VXI,60000,Petrol,Manual,1,2016,1995,5,3.35,3.35
3393,Audi Q3 35 TDI Quattro Premium Plus,40000,Diesel,Automatic,4,2014,998,5,12.5,12.5
3394,Hyundai Santro GLS I - Euro II,147000,Petrol,Manual,1,2000,1248,5,65000,0.65
3395,Hyundai Creta SX Opt Knight Diesel AT DT,20000,Diesel,Automatic,1,2021,999,5,20,20
3396,Maruti Baleno Zeta,20000,Petrol,Manual,1,2021,1197,5,7.1,7.1
3397,Renault KWID 1.0 RXT,35000,Petrol,Manual,1,2017,1956,5,2.7,2.7
3398,Maruti Wagon R LXI BSIII,60000,Petrol,Manual,1,2005,1197,5,95000,0.95
3399,BMW X1 sDrive 18i,100000,Petrol,Automatic,2,2011,1197,5,8,8
3400,Maruti Alto K10 VXI AMT,25000,Petrol,Automatic,2,2017,1248,5,3.5,3.5
3401,Maruti Swift VDI BSIV,60000,Diesel,Manual,1,2015,1968,5,2.4,2.4
3402,Renault KWID 1.0 RXT Optional AT 2016-2019,45095,Petrol,Automatic,1,2017,1248,5,3.09,3.09
3403,Toyota Etios Liva G,30056,Petrol,Manual,2,2011,814,7,2.04,2.04
3404,Tata Harrier XT,32638,Diesel,Manual,1,2021,2967,5,15.42,15.42
3405,Maruti Ignis Sigma,21513,Petrol,Manual,1,2020,1798,7,4.89,4.89
3406,Maruti Swift Dzire VXI,55325,Petrol,Manual,1,2015,2179,5,3.87,3.87
3407,Maruti Swift Dzire LDi,163043,Diesel,Manual,3,2009,1248,5,1.48,1.48
3408,Audi A4 2.0 TDI,117180,Diesel,Automatic,3,2011,1956,7,7.6,7.6
3409,Maruti Swift VDI BSIV,156932,Diesel,Manual,3,2014,2494,5,3.01,3.01
3410,Hyundai EON Magna Plus,28508,Petrol,Manual,1,2013,1373,5,1.84,1.84
3411,Audi Q7 3.0 TDI Quattro Premium Plus,86594,Diesel,Automatic,3,2009,1197,5,11.02,11.02
3412,Skoda Superb Elegance 1.8 TSI,61090,Petrol,Manual,2,2011,1497,5,5.11,5.11
3413,Mahindra Scorpio SLE 7S BSIII,295392,Diesel,Manual,1,2011,1197,5,3.7,3.7
3414,Maruti Swift LDI,84132,Diesel,Manual,1,2012,1582,7,2.5,2.5
3415,Jeep Compass 2.0 Limited Option 4X4,99695,Diesel,Manual,1,2017,2393,5,11.25,11.25
